Frame_No,ObjID,x1,y1,x2,y2,Class_Name,Confidence,Direction,Aggregate_Count
176,1,195,103,700,337,car,0.54,N/A,2
177,108,716,55,947,328,car,0.31,N/A,2
177,104,1203,245,1458,653,truck,0.36,N/A,2
177,100,1199,244,1458,657,car,0.56,N/A,2
177,90,1419,0,1662,180,car,0.76,N/A,2
177,88,712,48,950,331,truck,0.3,N/A,2
177,84,0,400,102,603,person,0.7,N/A,2
177,28,1227,7,1400,247,car,0.75,N/A,2
177,4,977,1,1155,181,car,0.58,N/A,2
177,1,195,100,699,336,car,0.6,N/A,2
178,104,1203,250,1457,659,car,0.73,N/A,2
178,90,1410,-1,1654,176,car,0.79,N/A,2
178,88,712,48,949,333,car,0.38,N/A,2
178,84,0,399,101,603,person,0.5,N/A,2
178,28,1226,9,1400,251,car,0.69,N/A,2
178,4,977,3,1155,185,car,0.56,N/A,2
178,1,192,103,697,338,car,0.74,N/A,2
179,90,1406,-2,1649,171,car,0.64,N/A,2
179,88,712,48,949,333,truck,0.32,N/A,2
179,84,0,397,99,603,person,0.74,N/A,2
179,28,1226,10,1400,254,car,0.74,N/A,2
179,4,976,4,1156,186,car,0.53,N/A,2
179,1,190,104,696,339,car,0.76,N/A,2
180,90,1406,-2,1645,167,car,0.66,N/A,2
180,88,711,49,948,334,car,0.38,N/A,2
180,84,-1,396,96,605,person,0.67,N/A,2
180,28,1226,11,1400,259,car,0.76,N/A,2
180,4,977,3,1156,186,car,0.53,N/A,2
180,1,188,107,694,340,car,0.78,N/A,2
181,100,1200,260,1462,680,car,0.71,N/A,2
181,90,1403,-3,1639,161,car,0.62,N/A,2
181,88,711,49,948,335,car,0.33,N/A,2
181,84,-1,391,94,598,person,0.66,N/A,2
181,28,1226,12,1401,263,car,0.76,N/A,2
181,4,977,2,1156,186,car,0.47,N/A,2
181,1,187,107,693,341,car,0.76,N/A,2
182,100,1201,263,1464,686,car,0.73,N/A,2
182,90,1401,-3,1633,156,car,0.71,N/A,2
182,88,711,49,947,335,car,0.37,N/A,2
182,84,-1,384,93,583,person,0.69,N/A,2
182,28,1225,13,1401,266,car,0.74,N/A,2
182,4,977,2,1156,186,car,0.54,N/A,2
182,1,188,108,694,341,car,0.76,N/A,2
183,100,1202,266,1464,691,car,0.76,N/A,2
183,90,1396,-3,1627,151,car,0.8,N/A,2
183,88,709,48,947,334,car,0.38,N/A,2
183,84,-1,381,92,574,person,0.72,N/A,2
183,28,1224,15,1401,271,car,0.72,N/A,2
183,4,976,2,1155,186,car,0.53,N/A,2
183,1,188,108,694,341,car,0.75,N/A,2
184,100,1203,270,1464,697,car,0.78,N/A,2
184,90,1395,-3,1624,145,car,0.66,N/A,2
184,88,708,48,947,334,car,0.28,N/A,2
184,84,0,378,91,568,person,0.56,N/A,2
184,28,1220,18,1400,275,car,0.73,N/A,2
184,4,976,2,1155,186,car,0.5,N/A,2
184,1,188,108,693,341,car,0.73,N/A,2
185,100,1203,272,1465,703,car,0.79,N/A,2
185,90,1395,-1,1621,143,car,0.62,N/A,2
185,88,709,48,947,334,car,0.27,N/A,2
185,84,0,377,91,565,person,0.51,N/A,2
185,28,1223,21,1402,277,car,0.73,N/A,2
185,4,976,1,1155,185,car,0.46,N/A,2
185,1,188,108,694,341,car,0.74,N/A,2
186,100,1204,276,1465,709,car,0.86,N/A,2
186,90,1394,-2,1614,137,car,0.64,N/A,2
186,88,710,48,947,334,car,0.37,N/A,2
186,84,0,377,91,564,person,0.35,N/A,2
186,28,1222,23,1402,279,car,0.74,N/A,2
186,4,975,2,1153,185,car,0.49,N/A,2
186,1,188,108,694,340,car,0.78,N/A,2
187,100,1203,279,1465,715,car,0.81,N/A,2
187,90,1390,-2,1607,132,car,0.78,N/A,2
187,88,710,46,947,334,car,0.32,N/A,2
187,84,0,378,90,563,person,0.34,N/A,2
187,28,1219,25,1401,282,car,0.73,N/A,2
187,4,975,2,1153,184,car,0.51,N/A,2
187,1,189,108,694,340,car,0.75,N/A,2
188,100,1203,284,1466,723,car,0.77,N/A,2
188,90,1387,-3,1601,126,car,0.83,N/A,2
188,88,712,47,947,333,car,0.36,N/A,2
188,84,0,380,90,563,person,0.3,N/A,2
188,28,1216,25,1400,285,car,0.73,N/A,2
188,4,975,2,1153,184,car,0.57,N/A,2
188,1,189,108,694,339,car,0.77,N/A,2
189,100,1203,288,1467,729,car,0.74,N/A,2
189,90,1386,-3,1597,120,car,0.8,N/A,2
189,88,712,47,947,334,car,0.32,N/A,2
189,28,1218,27,1402,287,car,0.69,N/A,2
189,4,975,2,1153,184,car,0.53,N/A,2
189,1,189,109,694,340,car,0.74,N/A,2
190,100,1202,292,1467,739,car,0.76,N/A,2
190,90,1383,-2,1588,116,car,0.84,N/A,2
190,88,723,48,951,333,car,0.41,N/A,2
190,28,1218,30,1401,291,car,0.7,N/A,2
190,4,976,2,1153,184,car,0.56,N/A,2
190,1,190,110,694,340,car,0.77,N/A,2
191,100,1202,293,1468,742,car,0.78,N/A,2
191,90,1380,-2,1583,111,car,0.79,N/A,2
191,88,722,50,948,333,car,0.39,N/A,2
191,28,1222,32,1405,293,car,0.72,N/A,2
191,4,977,1,1153,183,car,0.53,N/A,2
191,1,190,110,694,340,car,0.8,N/A,2
192,100,1200,297,1469,750,car,0.73,N/A,2
192,90,1373,-2,1575,105,car,0.74,N/A,2
192,88,720,51,947,332,truck,0.28,N/A,2
192,28,1223,33,1406,293,car,0.73,N/A,2
192,4,976,2,1153,184,car,0.51,N/A,2
192,1,191,109,694,340,car,0.82,N/A,2
193,100,1202,299,1471,753,car,0.79,N/A,2
193,90,1374,-1,1572,100,car,0.79,N/A,2
193,88,719,51,946,332,car,0.36,N/A,2
193,28,1221,35,1406,293,car,0.71,N/A,2
193,4,976,2,1152,182,car,0.52,N/A,2
193,1,191,109,694,340,car,0.8,N/A,2
194,100,1203,303,1472,758,car,0.77,N/A,2
194,90,1369,0,1567,100,car,0.73,N/A,2
194,28,1218,36,1404,294,car,0.71,N/A,2
194,4,976,2,1153,183,car,0.55,N/A,2
194,1,191,110,694,340,car,0.82,N/A,2
195,113,0,372,86,556,person,0.42,N/A,2
195,100,1203,308,1474,766,car,0.75,N/A,2
195,90,1371,0,1564,94,car,0.73,N/A,2
195,28,1211,38,1402,296,car,0.7,N/A,2
195,4,975,3,1152,184,car,0.58,N/A,2
195,1,191,109,693,340,car,0.84,N/A,2
196,114,712,47,946,335,car,0.31,N/A,2
196,113,0,371,87,557,person,0.5,N/A,2
196,100,1204,313,1475,774,car,0.73,N/A,2
196,90,1372,-1,1561,87,car,0.7,N/A,2
196,28,1206,39,1400,298,car,0.7,N/A,2
196,4,975,3,1152,185,car,0.59,N/A,2
196,1,190,109,693,340,car,0.83,N/A,2
197,114,712,48,946,336,car,0.41,N/A,2
197,113,0,367,87,555,person,0.68,N/A,2
197,100,1205,315,1476,779,car,0.75,N/A,2
197,90,1375,-2,1557,81,car,0.7,N/A,2
197,28,1212,41,1403,300,car,0.65,N/A,2
197,4,975,3,1152,185,car,0.56,N/A,2
197,1,191,109,693,340,car,0.82,N/A,2
198,114,712,47,946,336,car,0.33,N/A,2
198,113,0,364,87,554,person,0.67,N/A,2
198,100,1204,317,1477,784,car,0.75,N/A,2
198,90,1357,-1,1544,78,car,0.63,N/A,2
198,28,1206,46,1399,308,car,0.64,N/A,2
198,4,975,3,1153,186,car,0.58,N/A,2
198,1,190,109,693,340,car,0.83,N/A,2
199,114,711,47,946,336,car,0.32,N/A,2
199,113,0,363,85,553,person,0.53,N/A,2
199,100,1204,319,1477,787,car,0.77,N/A,2
199,90,1348,0,1537,77,car,0.67,N/A,2
199,28,1201,47,1397,313,car,0.61,N/A,2
199,4,975,3,1153,187,car,0.62,N/A,2
199,1,190,109,692,340,car,0.83,N/A,2
200,114,723,50,949,333,car,0.44,N/A,2
200,113,0,367,85,553,person,0.59,N/A,2
200,100,1203,323,1478,793,car,0.8,N/A,2
200,90,1344,0,1534,72,car,0.68,N/A,2
200,28,1211,46,1402,312,car,0.65,N/A,2
200,4,976,2,1153,186,car,0.58,N/A,2
200,1,190,110,693,341,car,0.82,N/A,2
201,114,724,51,947,332,car,0.4,N/A,2
201,113,0,368,84,551,person,0.47,N/A,2
201,100,1202,328,1479,801,car,0.76,N/A,2
201,90,1340,0,1532,67,car,0.58,N/A,2
201,28,1213,47,1403,313,car,0.64,N/A,2
201,4,976,3,1153,187,car,0.59,N/A,2
201,1,190,110,693,341,car,0.81,N/A,2
202,115,356,5,725,212,car,0.32,N/A,2
202,114,724,51,946,331,car,0.39,N/A,2
202,113,0,366,82,543,person,0.55,N/A,2
202,100,1199,331,1479,809,car,0.72,N/A,2
202,90,1336,0,1528,61,car,0.59,N/A,2
202,28,1211,47,1403,315,car,0.64,N/A,2
202,4,976,3,1153,187,car,0.6,N/A,2
202,1,190,110,693,342,car,0.82,N/A,2
203,115,347,3,723,219,car,0.27,N/A,2
203,114,720,52,944,332,car,0.47,N/A,2
203,113,0,365,80,534,person,0.52,N/A,2
203,100,1199,337,1481,821,car,0.66,N/A,2
203,90,1332,0,1523,58,car,0.5,N/A,2
203,28,1203,49,1401,320,car,0.63,N/A,2
203,4,976,2,1153,187,car,0.6,N/A,2
203,1,191,110,693,341,car,0.82,N/A,2
204,115,352,1,724,221,car,0.28,N/A,2
204,114,716,52,943,334,car,0.46,N/A,2
204,113,0,363,77,526,person,0.35,N/A,2
204,100,1198,338,1481,825,car,0.6,N/A,2
204,90,1335,1,1519,56,car,0.33,N/A,2
204,28,1200,50,1400,321,car,0.66,N/A,2
204,4,977,2,1153,186,car,0.57,N/A,2
204,1,190,109,692,341,car,0.83,N/A,2
205,115,352,1,723,223,car,0.28,N/A,2
205,114,713,51,944,336,car,0.44,N/A,2
205,100,1174,348,1473,849,car,0.52,N/A,2
205,90,1331,2,1514,54,car,0.28,N/A,2
205,28,1200,51,1402,323,car,0.62,N/A,2
205,4,977,2,1153,186,car,0.59,N/A,2
205,1,190,109,693,341,car,0.82,N/A,2
206,115,353,0,721,224,car,0.33,N/A,2
206,114,715,51,945,334,car,0.42,N/A,2
206,100,1184,347,1482,850,car,0.51,N/A,2
206,28,1198,53,1402,328,car,0.6,N/A,2
206,4,977,3,1152,187,car,0.58,N/A,2
206,1,189,110,692,342,car,0.82,N/A,2
207,114,716,52,945,334,car,0.46,N/A,2
207,100,1193,344,1487,844,car,0.6,N/A,2
207,28,1196,56,1401,333,car,0.69,N/A,2
207,4,978,2,1153,186,car,0.6,N/A,2
207,1,190,109,694,340,car,0.82,N/A,2
208,114,714,53,945,336,car,0.46,N/A,2
208,113,0,360,67,514,person,0.3,N/A,2
208,100,1197,347,1489,842,car,0.65,N/A,2
208,28,1197,60,1400,338,car,0.62,N/A,2
208,4,978,2,1153,186,car,0.59,N/A,2
208,1,190,109,694,340,car,0.82,N/A,2
209,114,719,53,947,333,car,0.45,N/A,2
209,113,0,359,66,512,person,0.41,N/A,2
209,100,1198,352,1491,847,car,0.54,N/A,2
209,28,1205,61,1404,337,car,0.64,N/A,2
209,4,978,2,1152,186,car,0.55,N/A,2
209,1,190,109,694,340,car,0.81,N/A,2
210,114,719,53,946,332,car,0.4,N/A,2
210,100,1201,355,1493,849,car,0.6,down,3
210,28,1209,64,1405,337,car,0.64,N/A,3
210,4,978,2,1152,185,car,0.53,N/A,3
210,1,190,109,694,339,car,0.79,N/A,3
211,114,722,54,947,331,car,0.45,N/A,3
211,100,1202,360,1496,854,car,0.72,N/A,3
211,28,1210,66,1404,337,car,0.66,N/A,3
211,4,978,2,1152,185,car,0.55,N/A,3
211,1,190,109,694,339,car,0.81,N/A,3
212,114,716,54,944,334,car,0.47,N/A,3
212,100,1203,367,1498,864,car,0.76,N/A,3
212,28,1210,68,1403,336,car,0.62,N/A,3
212,4,978,2,1152,185,car,0.55,N/A,3
212,1,190,109,694,339,car,0.8,N/A,3
213,114,714,55,944,335,car,0.5,N/A,3
213,113,-1,356,56,510,person,0.35,N/A,3
213,100,1205,370,1501,870,car,0.79,N/A,3
213,28,1211,70,1403,337,car,0.59,N/A,3
213,4,978,3,1152,186,car,0.57,N/A,3
213,1,190,109,694,339,car,0.8,N/A,3
214,114,719,54,946,332,car,0.48,N/A,3
214,100,1205,374,1503,879,car,0.72,N/A,3
214,28,1209,72,1402,340,car,0.61,N/A,3
214,4,978,2,1152,185,car,0.56,N/A,3
214,1,190,109,694,339,car,0.8,N/A,3
215,114,718,53,946,331,car,0.41,N/A,3
215,100,1204,377,1504,887,car,0.63,N/A,3
215,28,1203,78,1401,351,car,0.69,N/A,3
215,4,977,2,1152,185,car,0.58,N/A,3
215,1,189,110,693,340,car,0.79,N/A,3
216,114,719,52,946,330,car,0.4,N/A,3
216,100,1205,380,1506,893,car,0.6,N/A,3
216,28,1199,81,1400,360,car,0.69,N/A,3
216,4,977,2,1152,184,car,0.59,N/A,3
216,1,189,110,693,341,car,0.79,N/A,3
217,114,717,53,945,330,car,0.35,N/A,3
217,100,1198,384,1506,903,car,0.45,N/A,3
217,28,1195,83,1400,367,car,0.7,N/A,3
217,4,977,2,1152,184,car,0.59,N/A,3
217,1,189,110,693,341,car,0.78,N/A,3
218,114,717,52,945,329,car,0.31,N/A,3
218,100,1196,386,1506,910,car,0.45,N/A,3
218,28,1196,82,1402,364,car,0.63,N/A,3
218,4,977,3,1152,184,car,0.57,N/A,3
218,1,188,109,692,341,car,0.8,N/A,3
219,114,716,53,945,330,car,0.33,N/A,3
219,100,1201,391,1509,918,car,0.63,N/A,3
219,28,1195,83,1403,365,car,0.64,N/A,3
219,4,976,3,1152,184,car,0.58,N/A,3
219,1,188,109,692,341,car,0.79,N/A,3
220,114,716,53,945,331,car,0.38,N/A,3
220,100,1203,394,1511,926,car,0.65,N/A,3
220,28,1194,85,1402,368,car,0.65,N/A,3
220,4,977,2,1152,183,car,0.51,N/A,3
220,1,188,110,691,341,car,0.79,N/A,3
221,114,718,53,946,330,car,0.37,N/A,3
221,100,1203,398,1511,935,car,0.61,N/A,3
221,28,1192,89,1403,373,car,0.67,N/A,3
221,4,977,2,1152,183,car,0.53,N/A,3
221,1,189,110,693,342,car,0.79,N/A,3
222,114,722,53,947,330,car,0.37,N/A,3
222,100,1203,403,1512,943,car,0.53,N/A,3
222,28,1190,93,1403,382,car,0.67,N/A,3
222,4,977,3,1152,184,car,0.59,N/A,3
222,1,188,110,693,342,car,0.77,N/A,3
223,114,727,52,949,330,car,0.38,N/A,3
223,100,1200,407,1513,952,car,0.51,N/A,3
223,28,1191,93,1404,382,car,0.6,N/A,3
223,4,977,3,1152,184,car,0.58,N/A,3
223,1,189,109,694,341,car,0.74,N/A,3
224,114,724,52,946,330,car,0.38,N/A,3
224,100,1198,412,1513,962,car,0.52,N/A,3
224,28,1188,96,1402,387,car,0.58,N/A,3
224,4,977,3,1152,185,car,0.58,N/A,3
224,1,188,109,693,342,car,0.81,N/A,3
225,114,720,52,944,331,car,0.41,N/A,3
225,100,1192,417,1513,972,car,0.51,N/A,3
225,28,1189,95,1402,387,car,0.62,N/A,3
225,4,977,3,1151,186,car,0.56,N/A,3
225,1,188,109,693,342,car,0.81,N/A,3
226,114,719,52,944,331,car,0.38,N/A,3
226,100,1194,424,1515,987,car,0.57,N/A,3
226,28,1190,97,1403,390,car,0.6,N/A,3
226,4,976,3,1151,187,car,0.57,N/A,3
226,1,188,108,694,342,car,0.79,N/A,3
227,114,718,52,944,331,car,0.38,N/A,3
227,100,1176,429,1509,998,car,0.49,N/A,3
227,28,1188,101,1402,397,car,0.6,N/A,3
227,4,975,4,1151,188,car,0.57,N/A,3
227,1,189,107,695,342,car,0.78,N/A,3
228,114,721,51,945,331,car,0.39,N/A,3
228,100,1168,433,1510,1007,car,0.53,N/A,3
228,28,1188,104,1403,402,car,0.57,N/A,3
228,4,976,3,1151,188,car,0.56,N/A,3
228,1,188,108,694,343,car,0.81,N/A,3
229,114,722,51,946,330,car,0.4,N/A,3
229,100,1164,438,1515,1016,car,0.54,N/A,3
229,28,1188,108,1406,409,car,0.62,N/A,3
229,4,976,3,1152,188,car,0.57,N/A,3
229,1,189,108,695,343,car,0.79,N/A,3
230,114,722,52,945,330,car,0.42,N/A,3
230,100,1171,443,1522,1026,car,0.56,N/A,3
230,28,1189,110,1410,412,car,0.67,N/A,3
230,4,976,3,1152,188,car,0.58,N/A,3
230,1,189,108,696,343,car,0.8,N/A,3
231,114,720,52,944,330,car,0.38,N/A,3
231,100,1182,448,1529,1036,car,0.52,N/A,3
231,28,1189,109,1411,412,car,0.62,N/A,3
231,4,976,3,1152,187,car,0.6,N/A,3
231,1,189,107,696,342,car,0.8,N/A,3
232,114,718,52,943,329,car,0.39,N/A,3
232,100,1174,453,1528,1049,car,0.58,N/A,3
232,28,1195,108,1414,407,car,0.71,N/A,3
232,4,976,3,1152,187,car,0.59,N/A,3
232,1,189,108,695,341,car,0.82,N/A,3
233,114,718,52,944,329,car,0.37,N/A,3
233,100,1188,455,1537,1054,car,0.57,N/A,3
233,28,1196,109,1415,405,car,0.71,N/A,3
233,4,976,2,1152,186,car,0.57,N/A,3
233,1,189,108,695,341,car,0.8,N/A,3
234,114,711,52,941,331,car,0.39,N/A,3
234,100,1176,459,1532,1062,car,0.42,N/A,3
234,28,1198,111,1416,406,car,0.68,N/A,3
234,4,976,3,1153,186,car,0.57,N/A,3
234,1,189,108,695,341,car,0.8,N/A,3
235,114,708,50,941,332,car,0.39,N/A,3
235,100,1189,462,1540,1067,car,0.52,N/A,3
235,28,1197,113,1414,407,car,0.63,N/A,3
235,4,976,3,1153,186,car,0.58,N/A,3
235,1,189,108,695,341,car,0.82,N/A,3
236,114,707,50,942,333,car,0.39,N/A,3
236,100,1192,465,1542,1070,car,0.49,N/A,3
236,28,1201,114,1415,406,car,0.65,N/A,3
236,4,977,3,1153,186,car,0.56,N/A,3
236,1,189,108,694,341,car,0.81,N/A,3
237,114,705,50,943,334,car,0.39,N/A,3
237,100,1175,471,1537,1075,truck,0.34,N/A,3
237,28,1202,117,1414,409,car,0.67,N/A,3
237,4,977,3,1152,186,car,0.54,N/A,3
237,1,189,107,695,340,car,0.76,N/A,3
238,114,703,50,943,334,car,0.39,N/A,3
238,28,1202,121,1414,413,car,0.68,N/A,3
238,4,977,3,1152,186,car,0.57,N/A,3
238,1,189,108,695,341,car,0.8,N/A,3
239,114,704,49,944,334,car,0.41,N/A,3
239,28,1204,124,1415,417,car,0.68,N/A,3
239,4,977,3,1153,186,car,0.58,N/A,3
239,1,189,107,696,341,car,0.79,N/A,3
240,128,1144,482,1552,1074,truck,0.55,N/A,3
240,114,704,49,944,334,car,0.4,N/A,3
240,28,1202,128,1415,420,car,0.6,N/A,3
240,4,977,3,1153,186,car,0.54,N/A,3
240,1,189,107,696,341,car,0.79,N/A,3
241,128,1150,490,1556,1073,truck,0.48,N/A,3
241,114,706,49,945,334,car,0.43,N/A,3
241,28,1198,130,1412,425,car,0.57,N/A,3
241,4,977,3,1153,187,car,0.55,N/A,3
241,1,189,107,695,341,car,0.82,N/A,3
242,128,1154,496,1559,1075,car,0.27,N/A,3
242,114,706,49,945,334,car,0.41,N/A,3
242,28,1192,135,1411,434,car,0.56,N/A,3
242,4,977,3,1153,187,car,0.51,N/A,3
242,1,189,108,695,341,car,0.82,N/A,3
243,114,705,49,944,334,car,0.37,N/A,3
243,28,1198,135,1417,433,car,0.54,N/A,3
243,4,977,3,1153,187,car,0.51,N/A,3
243,1,190,108,695,341,car,0.79,N/A,3
244,129,363,4,711,221,car,0.28,N/A,3
244,114,705,48,945,335,car,0.35,N/A,3
244,28,1193,139,1417,442,car,0.61,N/A,3
244,4,976,3,1152,187,car,0.54,N/A,3
244,1,190,108,695,342,car,0.77,N/A,3
245,129,362,4,709,222,car,0.27,N/A,3
245,114,705,48,946,335,car,0.35,N/A,3
245,28,1189,141,1417,447,car,0.74,N/A,3
245,4,976,3,1152,187,car,0.56,N/A,3
245,1,191,108,696,341,car,0.77,N/A,3
246,114,704,48,945,334,car,0.35,N/A,3
246,28,1188,143,1417,450,car,0.65,N/A,3
246,4,976,2,1152,187,car,0.52,N/A,3
246,1,190,107,696,341,car,0.82,N/A,3
247,114,703,48,945,334,car,0.37,N/A,3
247,28,1194,144,1421,452,car,0.67,N/A,3
247,4,977,2,1152,187,car,0.53,N/A,3
247,1,190,108,695,341,car,0.81,N/A,3
248,114,703,49,945,334,car,0.37,N/A,3
248,28,1198,145,1422,453,car,0.61,N/A,3
248,4,977,2,1152,186,car,0.53,N/A,3
248,1,190,108,694,341,car,0.8,N/A,3
249,114,709,49,947,332,car,0.33,N/A,3
249,28,1199,146,1422,453,car,0.65,N/A,3
249,4,977,2,1152,186,car,0.52,N/A,3
249,1,190,108,695,341,car,0.77,N/A,3
250,132,0,298,33,439,person,0.55,N/A,3
250,114,708,50,946,333,car,0.33,N/A,3
250,28,1203,148,1423,456,car,0.72,N/A,3
250,4,976,2,1152,184,car,0.48,N/A,3
250,1,190,108,694,341,car,0.8,N/A,3
251,132,1,298,32,431,person,0.52,N/A,3
251,114,719,51,950,332,car,0.36,N/A,3
251,28,1202,154,1422,464,car,0.66,N/A,3
251,4,976,3,1152,185,car,0.52,N/A,3
251,1,189,109,693,343,car,0.77,N/A,3
252,132,1,301,32,429,person,0.51,N/A,3
252,131,1200,548,1575,1070,car,0.46,N/A,3
252,129,362,4,708,230,car,0.27,N/A,3
252,114,726,51,951,331,car,0.33,N/A,3
252,28,1199,157,1419,469,car,0.7,N/A,3
252,4,977,3,1152,186,car,0.52,N/A,3
252,1,189,110,693,343,car,0.75,N/A,3
253,134,1831,522,1917,740,car,0.65,N/A,3
253,132,0,304,31,427,person,0.53,N/A,3
253,131,1203,554,1572,1070,car,0.41,N/A,3
253,114,729,51,950,330,car,0.29,N/A,3
253,28,1198,157,1416,470,car,0.72,N/A,3
253,4,977,3,1152,186,car,0.47,N/A,3
253,1,190,108,694,342,car,0.79,N/A,3
254,134,1821,508,1917,743,car,0.76,N/A,3
254,132,0,305,31,426,person,0.47,N/A,3
254,114,735,51,950,328,car,0.34,N/A,3
254,28,1200,158,1418,473,car,0.69,N/A,3
254,4,977,3,1151,185,car,0.55,N/A,3
254,1,190,107,694,341,car,0.8,N/A,3
255,134,1810,494,1916,738,car,0.78,N/A,3
255,132,0,307,30,426,person,0.39,N/A,3
255,114,725,53,944,330,car,0.36,N/A,3
255,28,1200,161,1418,476,car,0.6,N/A,3
255,4,977,3,1151,185,car,0.53,N/A,3
255,1,191,106,696,341,car,0.77,N/A,3
256,134,1800,479,1916,737,car,0.76,N/A,3
256,132,0,308,30,425,person,0.44,N/A,3
256,114,720,54,942,330,car,0.35,N/A,3
256,28,1199,164,1417,479,car,0.55,N/A,3
256,4,977,2,1151,184,car,0.5,N/A,3
256,1,190,106,696,341,car,0.79,N/A,3
257,134,1788,463,1915,736,car,0.79,up,4
257,132,0,309,29,425,person,0.33,N/A,4
257,131,1215,574,1570,1069,truck,0.29,N/A,4
257,114,727,53,946,329,car,0.34,N/A,4
257,28,1199,168,1418,486,car,0.56,N/A,4
257,4,977,2,1151,184,car,0.46,N/A,4
257,1,190,106,696,342,car,0.8,N/A,4
258,134,1777,450,1914,736,car,0.83,N/A,4
258,132,0,308,29,424,person,0.35,N/A,4
258,114,732,52,947,328,car,0.36,N/A,4
258,28,1200,170,1417,488,car,0.59,N/A,4
258,4,976,2,1150,183,car,0.45,N/A,4
258,1,189,105,695,341,car,0.8,N/A,4
259,134,1768,437,1915,733,car,0.85,N/A,4
259,132,0,310,29,424,person,0.26,N/A,4
259,114,731,51,946,327,car,0.39,N/A,4
259,28,1203,171,1420,491,car,0.61,N/A,4
259,4,976,2,1150,182,car,0.52,N/A,4
259,1,188,105,695,341,car,0.79,N/A,4
260,134,1757,423,1914,727,car,0.87,N/A,4
260,132,0,315,29,425,person,0.41,N/A,4
260,114,734,51,947,327,car,0.43,N/A,4
260,28,1204,171,1422,493,car,0.64,N/A,4
260,4,975,3,1150,183,car,0.54,N/A,4
260,1,188,105,695,340,car,0.77,N/A,4
261,135,1219,599,1584,1076,car,0.4,N/A,4
261,134,1747,410,1914,714,car,0.84,N/A,4
261,132,0,317,29,424,person,0.44,N/A,4
261,114,732,51,945,327,car,0.43,N/A,4
261,28,1202,173,1421,495,car,0.64,N/A,4
261,4,975,4,1150,184,car,0.52,N/A,4
261,1,187,105,694,339,car,0.7,N/A,4
262,134,1738,405,1915,731,car,0.83,N/A,4
262,132,0,318,29,423,person,0.53,N/A,4
262,114,737,50,947,326,car,0.4,N/A,4
262,28,1200,177,1420,498,car,0.61,N/A,4
262,4,975,4,1150,184,car,0.51,N/A,4
262,1,187,105,694,338,car,0.75,N/A,4
263,134,1728,394,1915,737,car,0.85,N/A,4
263,132,0,323,28,424,person,0.56,N/A,4
263,114,743,50,949,324,car,0.35,N/A,4
263,28,1201,179,1421,500,car,0.62,N/A,4
263,4,975,3,1150,183,car,0.52,N/A,4
263,1,188,105,694,337,car,0.76,N/A,4
264,134,1718,381,1915,736,car,0.85,N/A,4
264,132,0,325,28,423,person,0.51,N/A,4
264,114,745,50,948,324,car,0.34,N/A,4
264,28,1202,182,1423,504,car,0.6,N/A,4
264,4,976,3,1150,182,car,0.48,N/A,4
264,1,187,105,694,337,car,0.76,N/A,4
265,134,1709,363,1914,722,car,0.86,N/A,4
265,132,0,324,28,423,person,0.48,N/A,4
265,114,737,50,943,324,car,0.37,N/A,4
265,28,1202,186,1423,509,car,0.66,N/A,4
265,4,976,3,1150,181,car,0.51,N/A,4
265,1,187,105,694,337,car,0.78,N/A,4
266,140,1155,3,1226,81,person,0.34,N/A,4
266,138,331,4,715,197,car,0.32,N/A,4
266,134,1700,348,1915,708,car,0.87,N/A,4
266,132,0,327,28,424,person,0.43,N/A,4
266,114,733,50,942,324,car,0.39,N/A,4
266,28,1202,189,1423,513,car,0.64,N/A,4
266,4,976,3,1150,181,car,0.54,N/A,4
266,1,187,105,694,337,car,0.78,N/A,4
267,140,1157,4,1229,83,person,0.39,N/A,4
267,138,328,4,712,196,car,0.32,N/A,4
267,134,1691,334,1915,692,car,0.87,N/A,4
267,132,0,331,28,425,person,0.45,N/A,4
267,114,723,50,939,325,car,0.37,N/A,4
267,28,1204,192,1424,516,car,0.65,N/A,4
267,4,976,3,1151,180,car,0.52,N/A,4
267,1,187,105,694,337,car,0.75,N/A,4
268,138,331,4,712,196,car,0.33,N/A,4
268,134,1682,321,1914,677,car,0.88,N/A,4
268,132,0,335,28,426,person,0.35,N/A,4
268,114,726,50,942,325,car,0.37,N/A,4
268,28,1206,194,1428,519,car,0.56,N/A,4
268,4,977,2,1151,179,car,0.46,N/A,4
268,1,187,105,693,337,car,0.76,N/A,4
269,138,338,5,714,197,car,0.32,N/A,4
269,134,1673,310,1914,664,car,0.92,N/A,4
269,114,726,50,943,324,car,0.41,N/A,4
269,28,1206,196,1431,525,car,0.67,N/A,4
269,4,976,2,1151,179,car,0.5,N/A,4
269,1,187,104,693,337,car,0.79,N/A,4
270,138,348,7,717,203,car,0.34,N/A,4
270,134,1665,296,1914,648,car,0.91,N/A,4
270,114,722,49,942,323,car,0.41,N/A,4
270,28,1207,198,1432,531,car,0.69,N/A,4
270,4,976,3,1151,179,car,0.52,N/A,4
270,1,187,104,693,337,car,0.79,N/A,4
271,138,353,7,716,202,car,0.32,N/A,4
271,134,1656,285,1914,632,car,0.87,N/A,4
271,114,726,48,944,322,car,0.4,N/A,4
271,28,1205,202,1431,537,car,0.66,N/A,4
271,4,975,3,1151,179,car,0.52,N/A,4
271,1,188,103,694,337,car,0.78,N/A,4
272,138,356,6,715,201,car,0.36,N/A,4
272,134,1647,272,1914,614,car,0.89,N/A,4
